file,datetime,date,time,stage,stage_name,prev_stage,transition,incident_state,continuity_min,refire_count,predicted_fault_type,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-26 02:29,2026-06-26,02:29,3,3단계 ⭐확정,3,,IN_INCIDENT,171,0,M16A-큐누적,45,,M16A,20,M16HUB;M16A,"M16HUB(01:29,RA+RA_sus+RB_fast+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,20,5,0,0,0,RC+RD,RA_sus,,RA_sus+RB+RB_fast,RA_sus,6.36,2.66,2.86,2.45,2.23,9,14,-23,88,-3,0,100.00,3,"6ABL6021,6ABL0112,6ABL0121",15.25,0,7.25,7.11,0,42,21,29,15,0,"hot_area=M16A; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6021,6ABL0112,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus,R-B(6F_TO_HUB_JOB+88/30분/기준+80),R-B_fast(+43/10분)]; M16B[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,-4,-6,-6,43,-7,-15,0.53,86.77,88.13,81.01,70.82,0,127,43,49,0,0,15,5,0,20,5
M16A_HUBROOM_PR.csv,2026-06-26 02:30,2026-06-26,02:30,1,1단계 조기경보,3,3→1,IN_INCIDENT,172,0,HUB-MLUD,30,,M16HUB,15,M16HUB,"M16HUB(01:30,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,0,RC+RD,RA_sus,,RA_sus,RA_sus,5.65,2.74,3.05,2.35,2.58,-3,6,-21,75,-5,0,100.00,2,"6ABL6011,6ABL0121",15.32,0,7.48,11.06,0,45,24,23,13,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가2개:6ABL6011,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-3,-15,4,22,-20,-20,0.51,82.88,87.99,79.29,71.25,0,146,55,91,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:31,2026-06-26,02:31,1,1단계 조기경보,1,,IN_INCIDENT,173,0,HUB-MLUD,30,,M16HUB,15,M16HUB,"M16HUB(01:31,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,0,RC+RD,RA_sus,,RA_sus,RA_sus,5.82,2.56,3.40,2.65,2.76,5,9,-13,62,-2,0,100.00,3,"6ABL6011,6ABL0111,6ABL0121",15.81,0,7.29,11.68,0,43,18,24,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가3개:6ABL6011,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-2,-22,13,8,-28,-11,0.53,81.13,90.37,79.98,71.25,0,135,49,85,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:32,2026-06-26,02:32,1,1단계 조기경보,1,,IN_INCIDENT,174,0,HUB-MLUD,35,,M16HUB,15,M16HUB,"M16HUB(01:32,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus,5.77,2.74,3.19,2.35,2.08,-3,7,-13,75,-20,0,100.00,4,"6ABL6021,6ABL0111,6ABL0121,6ABL0122",15.56,0,6.41,9.69,0,42,16,26,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6021,6ABL0111,6ABL0121,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,-22,-27,11,9,-28,-2,0.56,81.61,89.71,82.61,72.52,0,141,47,81,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:33,2026-06-26,02:33,1,1단계 조기경보,1,,IN_INCIDENT,175,0,HUB-MLUD,35,,M16HUB,15,M16HUB,"M16HUB(01:33,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus,6.31,2.96,3.02,2.29,2.63,3,13,-9,49,-22,0,100.00,3,"6ABL6021,6ABL0111,6ABL0121",16.23,0,6.20,10.16,0,44,17,24,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가3개:6ABL6021,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,-23,-23,2,12,-25,-17,0.58,81.81,87.73,83.98,77.20,0,154,41,76,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:34,2026-06-26,02:34,1,1단계 조기경보,1,,IN_INCIDENT,176,0,HUB-MLUD,45,,M16HUB,15,M16HUB,"M16HUB(01:34,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,10,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus+SLA,7.22,2.54,3.05,2.46,2.40,25,28,-3,40,-17,0,100.00,4,"6ABL6021,6ABL0111,6ABL0121,6ABL0122",15.91,0,7.15,9.41,0,37,17,25,12,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6021,6ABL0111,6ABL0121,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(9.4%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,40,0,5,0,0,0,0,0,0,0,-1,2,-9,-7,-14,-7,0.57,83.75,87.07,85.47,71.25,0,137,52,78,0,0,15,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:35,2026-06-26,02:35,1,1단계 조기경보,1,,IN_INCIDENT,177,0,HUB-MLUD,35,,M16HUB,15,M16HUB,"M16HUB(01:35,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus,4.84,2.67,3.34,2.56,2.56,18,20,-3,19,0,0,100.00,4,"6ABL6011,6ABL6021,6ABL0111,6ABL0121",16.55,0,7.56,9.84,0,39,18,21,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6011,6ABL6021,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,8,-9,-7,2,-9,0.60,82.18,85.62,86.73,75.50,0,163,50,72,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:36,2026-06-26,02:36,1,1단계 조기경보,1,,IN_INCIDENT,178,0,HUB-MLUD,35,,M16HUB,15,M16HUB,"M16HUB(01:36,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus,5.23,2.76,3.73,2.55,2.59,33,18,-2,8,-8,0,100.00,4,"6ABL6011,6ABL6021,6ABL0121,6ABL0122",15.80,0,7.23,10.75,0,40,18,22,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6011,6ABL6021,6ABL0121,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,13,4,-9,-9,1,-12,0.58,82.08,86.15,87.30,73.37,0,140,53,90,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:37,2026-06-26,02:37,1,1단계 조기경보,1,,IN_INCIDENT,179,0,HUB-MLUD,45,,M16HUB,15,M16HUB,"M16HUB(01:37,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,10,0,0,5,RC+RD,RA_sus,,RA_sus,RA_sus+SLA,5.63,2.66,3.12,2.44,2.48,16,24,2,12,-1,0,100.00,2,"6ABL6021,6ABL0121",16.74,0,6.81,11.26,0,40,18,23,12,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가2개:6ABL6021,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus,SLA(11.3%4분초과)]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,40,0,5,0,0,0,0,0,0,0,0,16,-4,-22,1,-16,0.56,82.96,87.60,87.07,76.20,0,158,45,86,0,0,15,5,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:38,2026-06-26,02:38,1,1단계 조기경보,1,,IN_INCIDENT,180,0,HUB-MLUD,45,,M16HUB,15,M16HUB,"M16HUB(01:38,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,10,0,5,5,0,0,5,RC+RD,RA_sus+SLA,,RA_sus,RA_sus,4.58,2.73,3.20,2.49,2.41,12,14,8,3,-4,0,100.00,2,"6ABL6021,6ABL0111",16.72,0,7.53,10.64,0,37,18,27,13,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가2개:6ABL6021,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(16.7%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; M16_WT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,-13,5,-2,-26,3,-24,0.60,82.28,84.30,87.99,76.77,0,164,54,93,0,0,15,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:39,2026-06-26,02:39,3,3단계 ⭐확정,1,1→3,IN_INCIDENT,181,1,HUB-MLUD,75,경계,M16HUB,15,M16HUB;M16B,"M16HUB(01:39,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",M16B_10F_TO_HUB=2.0x(위험),,15,10,0,5,15,0,0,5,RC+RD,RA_sus+SLA,,RA_sus,RA_sus+RB_fast+SLA,5.02,2.94,3.15,2.51,2.71,16,14,1,7,23,0,100.00,3,"6ABL6021,6ABL0111,6ABL0121",17.51,0,7.03,10.89,0,35,16,29,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6021,6ABL0111,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(17.5%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+26/10분),SLA(10.9%4분초과)]; M16_WT[R-A_sus]; 흐름:M16B_10F_TO_HUB=2.0x(위험)",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,50,15,10,0,0,0,0,0,0,0,-15,1,-4,-24,26,-6,0.60,80.23,82.72,87.99,78.19,0,155,45,86,0,0,15,10,0,5,15
M16A_HUBROOM_PR.csv,2026-06-26 02:40,2026-06-26,02:40,3,3단계 ⭐확정,3,,IN_INCIDENT,182,1,HUB-MLUD,50,,M16HUB,15,M16HUB,"M16HUB(01:42,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",M16B_10F_TO_HUB=1.8x(주의),,15,10,0,5,10,0,0,0,RC+RD,RA_sus+SLA,,RA_sus,RA_sus+RB_fast,4.14,2.72,3.18,2.60,2.33,3,6,-3,8,21,0,100.00,3,"6ABL6012,6ABL6021,6ABL0111",19.40,0,7.44,9.80,0,31,14,24,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6012,6ABL6021,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(19.4%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+26/10분)]; 흐름:M16B_10F_TO_HUB=1.8x(주의)",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,40,5,5,0,0,0,0,0,0,0,-19,-4,-7,-19,26,-7,0.59,80.92,84.17,83.98,75.50,0,193,52,87,0,0,15,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:41,2026-06-26,02:41,3,3단계 ⭐확정,3,,IN_INCIDENT,183,1,M14-SLA초과,42,,M14,10,,"M16HUB(01:42,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",M16B_10F_TO_HUB=2.0x(주의),,7,10,0,5,10,0,0,0,RD,RA_sus+SLA,,RA_sus,RA_sus+RB_fast,5.92,2.87,3.26,2.65,2.61,2,-3,-4,-8,23,0,100.00,1,6ABL0111,19.44,0,7.86,9.79,0,33,14,31,17,0,"hot_area=M14; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(19.4%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+30/10분)]; 흐름:M16B_10F_TO_HUB=2.0x(주의)",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,32,5,5,0,0,0,0,0,0,0,-31,-13,-12,-24,30,-15,0.60,79.07,82.85,85.24,78.90,0,174,50,78,0,0,7,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:42,2026-06-26,02:42,3,3단계 ⭐확정,3,,IN_INCIDENT,184,1,HUB-MLUD,50,,M16HUB,15,M16HUB,"M16HUB(01:42,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",M16B_10F_TO_HUB=1.7x(주의),,15,10,0,5,10,0,0,0,RC+RD,RA_sus+SLA,,RA_sus,RA_sus+RB_fast,7.04,3.16,3.02,2.62,2.41,25,-7,4,3,26,0,100.00,3,"6ABL6011,6ABL6021,6ABL0111",19.31,0,9.02,9.02,0,38,21,33,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6011,6ABL6021,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(19.3%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+31/10분)]; 흐름:M16B_10F_TO_HUB=1.7x(주의)",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,40,5,5,0,0,0,0,0,0,0,-1,-15,-12,-24,31,-9,0.58,81.30,82.06,86.50,81.73,0,180,62,76,0,0,15,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:43,2026-06-26,02:43,3,3단계 ⭐확정,3,,IN_INCIDENT,185,1,HUB-MLUD,50,,M16HUB,15,M16HUB,"M16HUB(01:43,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,10,0,5,10,0,5,0,RC+RD,RA_sus+SLA,,RA_sus,RA_sus+RB_fast,5.79,2.67,2.88,2.68,2.89,-11,-18,-1,-25,28,0,100.00,2,"6ABL6021,6ABL0112",18.48,0,8.31,9.38,0,37,20,29,16,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가2개:6ABL6021,6ABL0112),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.5%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+20/10분)]; M16_PKT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,45,0,5,0,0,0,0,0,0,0,-24,-10,-12,-28,20,-12,0.60,84.13,82.98,86.16,83.00,0,175,51,71,0,0,15,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:44,2026-06-26,02:44,3,3단계 ⭐확정,3,,IN_INCIDENT,186,1,HUB-MLUD,50,,M16HUB,15,M16HUB,"M16HUB(01:44,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,10,0,5,10,0,5,0,RC+RD,RA_sus+SLA,,RA_sus,RA_sus+RB_fast,6.86,2.63,2.95,2.39,2.33,-26,-34,-4,-21,24,0,100.00,3,"6ABL6021,6ABL0111,6ABL0112",18.82,0,8.43,9.24,0,34,17,29,15,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6021,6ABL0111,6ABL0112),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.8%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+15/10분)]; M16_PKT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,45,0,5,0,0,0,0,0,0,0,-41,-25,-10,-22,15,-10,0.56,80.92,83.11,85.81,84.84,0,159,57,74,0,0,15,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 02:45,2026-06-26,02:45,1,1단계 조기경보,3,3→1,IN_INCIDENT,187,1,HUB-MLUD,45,,M16HUB,15,M16HUB,"M16HUB(01:45,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,10,0,5,5,0,5,0,RC+RD,RA_sus+SLA,,RA_sus,RA_sus,5.96,2.66,3.26,2.39,2.44,-32,-34,-7,1,18,0,100.00,4,"6ABL6031,6ABL0111,6ABL0112,6ABL0122",18.91,0,8.65,6.94,0,36,18,29,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6031,6ABL0111,6ABL0112,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.9%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; M16_PKT[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,-38,-30,-3,-9,8,-15,0.54,78.19,82.98,85.24,83.29,0,184,53,51,0,0,15,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:46,2026-06-26,02:46,1,1단계 조기경보,1,,IN_INCIDENT,188,1,HUB-MLUD,40,,M16HUB,15,M16HUB,"M16HUB(01:46,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,10,0,5,5,0,0,0,RC+RD,RA_sus+SLA,,RA_sus,RA_sus,4.82,2.81,3.46,2.65,2.70,-30,-31,7,12,9,0,100.00,2,"6ABL6031,6ABL0122",18.81,0,8.44,11.63,0,38,19,28,14,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가2개:6ABL6031,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(18.8%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,-26,-25,4,4,6,-10,0.53,77.41,86.15,87.99,77.76,0,165,61,98,0,0,15,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 02:47,2026-06-26,02:47,1,1단계 조기경보,1,,IN_INCIDENT,189,1,HUB-MLUD,30,,M16HUB,15,M16HUB,"M16HUB(01:47,RA+RA_sus+RD) → M16(01:47,RB+RB_fast) → M14(02:03,RA_sus+RC+SLA) → M16B(02:05,RA_sus+RB_fast+SLA) → M16A(02:27,RA_sus+RB)",,,15,5,0,5,5,0,0,0,RC+RD,RA_sus,,RA_sus,RA_sus,5.16,2.63,3.08,2.60,3.09,-28,-36,3,-3,-4,0,100.00,4,"6ABL6011,6ABL0112,6ABL0121,6ABL0122",18.20,0,8.52,12.16,0,35,19,21,11,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-C'(역증가4개:6ABL6011,6ABL0112,6ABL0121,6ABL0122),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-15,-26,12,-3,-5,-16,0.58,77.70,89.71,86.38,80.03,0,168,56,90,0,0,15,5,0,5,5
